Unnamed: 0,categories,text
11,Africa,"
			WHO Ti  kéde àwọn ìdánwò Abẹ́rẹ́ àjesára ní Uganda		. 
    
				Àjọ àgbáyé tó ń mójútó ìléra,WHO tí ó kéde pé àwọn ìdánwò ìpele méta àjẹsára fún Ebola yóò dé sí Uganda ní òsẹ̀ tó ń bọ̀.

Ó ṣe ìkéde náà lákókòò ìpàdé G20 ní Indonesia.

Ìjábọ̀ sọ  pé WHO…			"
106,Africa,"
			Orílẹ̀-èdè Ivory Coast fi ẹ̀sùn kan Bamako lóri fífi èyán pamọ́		. 
    
				Orílẹ̀-èdè Ivory Coast ti fí ẹ̀sún kan Bamako wípé àwon ló ji àwọn ọmọ ọgun mẹrindinladọta ti Málì gbé, léhìn oṣù meji nínú àhámọ́, léhìn ìgbà tí àwọn alábàágbé rẹ sọ ohun tí yóò gbà láti fí wọn sílẹ.

Eléyìí ni yóò jẹ àkọlé pàtàkì nínú…			"
556,Nigeria,"
			Ọdún tuntun: Ààrẹ Bùhárí pè fún ìsọ̀kan láàrin àwọn ọmọ Nàìjíríà		. 
    
				Ààrẹ Mùhámmádù Bùhárí sọ pé, bí àwọn ọmọ orílẹ̀-èdè Nàìjíríà ṣe wọnú ọdún tuntun, 2023, kí wọ́n ó di ẹ̀mí ìṣọ̀kan tó wà láàrin wọn mú.

Ó gba ìmọ̀ràn yìí ní ọjọ́ Àbámẹ́ta nínú ìfiránṣẹ́ ọdún…			"
372,Health,"
			COVID-19 – Àwọn ènìyàn mẹ́tàdín-ni-àádọ́rùnn míràn tún ti ní Corona		. 
    
				Ajọ to n gbogun ti ajakalaẹ arun lorilẹ ede Naijiria ,Nigeria Centre for Disease Control (NCDC) tun ti kede pe awọn ènìyàn mẹ́tàdín-ni-àádọ́rùnn(87) míràn tún ti ní Corona bayii.

Awọn ipinlẹ mẹjọ ni awọn to ni arun COVID-19 naa…			"
992,Nigeria,"
			Ẹ Dìbò Fún Olùdíje Tí Yóò Se Àgbédìde Ilé Isẹ́ Ìpèsè Aṣọ		. 
    
				Ẹgbẹ òsìsẹ́ ilé iṣẹ́ ìpèsè asọ, The National Union of Textile, Garment and Tailoring Workers of Nigeria (NUTGTWN) ti se ìkìlọ̀ fún àwọn ọmọ ẹgbẹ́ láti má se dìbò fún olùdíje tí kò bá ní èrò láti se àgbédìde ilé…			"
12,Business,"
			Ìjọba Àpapọ̀ Bu Ọwọ́ Lu Àdéhùn (MOU) Pẹ̀lú Ilé-Iṣẹ́ Huawei Technologies Nigeria Limited…		. 
    
				Ìjọba àpapọ̀ àti ilé-iṣẹ́ Huawei Technologies Nigeria Limited ti fọwọ́ sí ìwé àdéhùn kan (MoU) lórí Ìmọ̀-ẹ̀rọ Ìbáraẹnisọ̀rọ̀ (ICT) láti ṣe ìdánilẹ́kọ̀ọ́ àti  ìdánilókòwò fun ẹgbẹrun  òsìsẹ́ ìjọba jakejado orilẹ…			"
805,Nigeria,"
			Kò Sí Ìgbàláàyè Fún Ìpínlẹ̀ Láti Ra Nǹkan Ogun		. 
    
				Ìjọba àpapọ̀ ti fi léde pé, òhun kò ì tíi ̀fi ọwọ́ si fún ìpínlẹ̀ kankan láti ra nnkan ogun ìgbàlódé fún àwọn ọmọ ogun abẹ́lé rẹ̀.

 

Agbenusọ ìjọba àpapọ̀, Garba Shehu sọ pé kò sí ìgbàláàyè fún…			"
37,Sport,"
			Guinea-Bissau yẹ́ Pele sí		. 
    
				Ìpínlẹ̀ Guinea-Bissau ti yí orúkọ pápá eré ìdárayá wọn, tí ó wà ní  ìlú kejì,Bafata, sí orúkọ Pele ‘pápá eré ìdárayá Pele’ láti yẹ́ gbajúgbajà agbábọ́ọ́lù Brazil sí.

Ìjọba kéde èyí ní ọjọ́ Ẹtì nígbà…			"
778,Nigeria,"
			Ẹ Tú Bọ̀ Fí Okun Ṣiṣe Yìí : Ọgá Àgbà Pátápátá Fún Àwọn Ọmọ  Nàìjíríà.		. 
    
				Ọgá Àgbà Pátápátá Fún Àwọn Ọmọ ogun Nàìjíríà Lieutenant general Faruk Yahaya, tí ṣe ìtanilólobó sí àwọn adarí ní orísirísi ipò láti fí okun and ọgbọ́n kú iṣé wọn, láti lè ṣe àseyorí lénu iṣẹ́ wọn.

Èyí di mímọ̀ níbi ìpàdé ìdánilẹ̀kọ̀ọ́…			"
51,Business,"
			Ilé Isẹ́ tí ó ń Mójútó Ìdókoòwò gba Àmìn Ẹ̀yẹ		. 
    
				ẸKa tí ó ń mójútó ètò ìfowópamọ́ àti ìdókoòwò NDIC ti gba àmìn ẹ̀yẹ ìjọba àpapọ̀ fún ìfakọyọ lẹ́nu isẹ́ àti síse àmójútó owó tí ó kó ẹsẹ járí.

 

Akòwé àgbà ìjoba àpapọ̀, nígbà tí ó ń…			"
706,Nigeria,"
			Ààrẹ Bùhárí búra fún Ariwoolá gẹ́gẹ́ bí adájọ́ àgbà lórílẹ̀-èdè Nàìjíríà		. 
    
				Ààrẹ Mùhámmádù Bùhárí ti búra fún Adájọ́ Olúkáyọ̀dé Ariwoọlá gẹ́gẹ́ bí adájọ́ àgbà pàtàkì lórílẹ̀-èdè Nàìjíríà.

Wọn bura fun Onidajo Ariwoola ni Ojọru nibi ayeye kekere kan ni gbọngan Igbimọ ṣaaju ki wọn…			"
703,Africa,"
			Olórí Orílẹ̀-èdè Nàìjíríà Gbàdúrà Fún Àṣeyọrí níbi Ìdìbò Orílẹ̀-èdè Sierra Leone		. 
    
				Ààrẹ orílẹ̀-èdè Nàìjíríà, Muhammadu Buhari ti gba Aṣojú Àkànṣe kan látọ̀dọ̀ Ààrẹ Julius Mada Bio ti Orílẹ̀-èdè Sierra Leone ní Ọjọ́rú tí ó sí gbàdúrà fún ìdìbò gbogbogbòò ti orílẹ̀-èdè Ìwọ̀ Oòrùn Áfíríkà ti yóò kẹ́sẹ járí ní Oṣù kẹfà, ọdún…			"
180,Entertainment,"
			Akẹ́kọ̀ọ́ Tó Ṣẹ̀ṣẹ̀ Yege Jáde Ní UNILAG, Precious Okoye Gba Àmì Ẹ̀yẹ “Miss Africa Calabar…		. 
    
				Akẹ́kọ̀ọ́ Tó Ṣẹ̀ṣẹ̀ Yege Jáde Ní U

Ọmọ ọdún mẹ́tàdínlọ́gbọ̀n ti ìmọ̀ ẹ̀rọ Botany ní Ifáfitì Èkó, University of Lagos (UNILAG), ti gba àmì ẹ̀yẹ ẹlẹ́ẹ̀kẹfà irú rei ti Miss Africa Calabar ti ọdún yìí.

Adúmáadán arẹwà obìnrin náà kó leè…			"
28,Entertainment,"
			Opẹ́ o! Olosere Jim Iyke Jẹ Oyè Ní Orílẹ̀ Èdè Ghana		. 
    
				Gbajúmò òṣèré nì , Jim Iyke ni wọ́n ti fi jẹ òye tí àkòrí rẹ̀ ń jẹ́ “OHADIKE 1 OF NDIGBO” láti ọwọ́ HRH Dr AMB. Chuwudi J Ihenetu, Ezi Ndibgo Ghana,   dáa lọ́lá ní orílè-èdè Ghana.

Oyè  náà ni wọ́n fi dáa  lọ́lá ní àyájọ́ ọdún Iṣù wọn tí…			"
36,Africa,"
			Mínísítà Fún Ilẹ̀ Àjòjì Ti Orílè-èdè France Lọ Sí Orílẹ̀-èdè Ivory Coast Fún Ìfọ̀rọ̀wérọ̀		. 
    
				 

Mínísítà fún Ilẹ̀ àjòjì ti Orílẹ̀-èdè France, Catherine Colonna ti lọ sí Orílẹ̀-èdè Ivory Coast fún Ìfọ̀rọ̀wérọ̀ pẹ̀lú ààrẹ Alassane Ouattara àti ìjọba rẹ̀ lórí etyo ààbò àti okòwò.

 

Nígbàtí ó ń sọ̀rọ̀ ní olú ìlú náà,…			"
661,Nigeria,"
			Ọrílẹ̀-èdè Nàìjíríà àti Ọrílẹ̀-èdè South Korea Ti fẹ́ mú Ìbáṣepọ̀ òwò síse gbòòrò síi		. 
    
				Ààrẹ Muhammadu Buhari ti ṣe afihan èróńgbà orílẹ̀-èdè Nàíjíríà láti fẹ ààyè ibasepọ ìṣòwò pẹ̀lú Orilẹ-ede Koria kọja àwọn ọjà òkèrè gáàsì.



Nígbà tí ó ń sọ̀rọ̀ ni Seoul ní Ọjọ́rú lakoko ìpàdé…			"
10,Business,"
			Ilé-iṣẹ́ Sìmẹ́ńtì Dangote : Ọjà yóò wà káàkiri lárọwọ́tó Àwọn fún ọmọ Nàìjíríà		. 
    
				Ilé-iṣé Sìmẹ́ńtì Dangote  ti fi dá àwọn ọmọ orílẹ̀-èdè Nàìjíríà lójú pé ọjà yóò wà lọ́pọ̀ àti lárọwọ́tó wọn,pàápàá jùlọ lásìkò yìí tí ó ń jinlẹ̀ si láti ṣe dééd́éé lórí  ọjà rẹ̀ àti títàn si.…			"
189,Nigeria,"
			Ọdún tuntun : Onínúure ṣèrántí àwọn opó,àti aláìní		. 
    
				Onínúure kan,Olóyè Chinedu Nwadigwe, ti fi oun jíjẹ tó tó ọ̀pọ̀lọpọ̀ mílíọ́ọ́nù Náírà tọrẹ fún ẹ̀ẹ́dẹ́gbẹ́ta opó àti àwọn aláìní káàkiri àwọn agbègbè,Ukwulu, lẹ́bàa Akwa,ìpínlẹ̀ Anambra,láti ṣayẹyẹ ọdún tuntun.…			"
288,Health,"
			Àjọ Elétò Ìlera Pèpè Fún Ìtójú Tí Ó Péye Fún Àwọn Ọmọdé		. 
    
				Wọ́n ti rọ àwọn òbí láti máa fún àwọn ọmọ titun ní ìtọju tí ó péye, àtipé wọ́n gbọdọ̀ máa fún wọn ní ouńjẹ, ó kéré jù ní ẹ̀ẹ̀mẹfà lójúmọ́.

 

Amòye náà sàlàyé pé, àì fún àwọn ọmọ titun ní…			"
248,Nigeria,"
			Ilé Ìgbìmọ̀ Asòfin Káwọ́rọ̀ Lórí Ìsàtúpalẹ̀ Òfin Tí Ó Dínàmọ́ Ìgbéyàwó Akọ-sákọ…		. 
    
				Ilé ìgbìmọ̀ asòfin kékeré ti ìlú Abuja ti ká ọwọ́ rọ̀ lórí ṣíṣe àtúpalẹ̀ òfin tí ó de ìgbéyàwó Akọ-sí-akọ àti Abo-sí-abo. (same sex marriage prohibiton Act, 2013.

 

Ọnẹrébù Muda Lawal ni ó se agbátẹrù…			"
610,Nigeria,"
			Inú wa kò dùn sí ìṣẹ̀lẹ̀ omíyalé tí ó wáyé – Agbẹnusọ Ilé iṣẹ́ ààrẹ		. 
    
				Ilé-iṣé ààre ti fi ẹ̀dùn ọkàn rẹ̀ hàn pẹ̀lú ìṣẹ̀lẹ̀ omíyalé ní àwọn apá kan ní orílẹ̀-èdè.

Olùrànlọ́wọ́ pàtàkì fún ààrẹ lórí ìpilongo àti ètò ìbáraẹnisọ̀rọ̀,Garba Shehu sọ eléyìí ní ìdáhùn sí…			"
935,Sport,"
			Ìfẹsẹ̀wọnsẹ̀ Tí Yóo Wáyé Láàrín Orílẹ̀ Èdè Nàìjíríà Àti Ghana Yóò…		. 
    
				Ìjọba Nàìjíríà àti Ghana ti fi dá àwọn ènìyàn lójú pé ìfẹsẹ̀wọnsẹ̀ tí yóo wáyé láàrín orílẹ̀ èdè méjèèjì fún ife ẹ̀yẹ àgbáyé FIFA 2022 láàrín àwọn orílẹ̀-èdè méjèejì ní ìparí oṣù yii yóò…			"
430,Health,"
			Ààrẹ ẹgbẹ́ àwọn oníṣègùn àgbáyé ń wá àtìlẹ́yìn fún àwọn dókítà kékèèké		. 
    
				Ààrẹ Ẹgbẹ́ àwọn oníṣègùn àgbáyé, WMA, Osahon Enabulele ti pè fún àtìlẹyìn àti ìrónilágbára fún àwọn dókítà kékèèké nínú iṣẹ́ ìṣègùn.

Dókítà Enabulele ṣe ìpè yí lákòkóò tí ó ń sọ̀rọ̀ níbi…			"
217,Nigeria,"
			E Máṣe Fi Ìgbéyàwó Yín Wé Ti Ẹlòmírìn- Makinde Gba Lọ́kọ-Láya Níyànjú		. 
    
				Gómìnà ìpínlẹ̀ Ọ̀yọ́, Seyi Makinde ti gba gbogbo lọkọ laya níyànjú lati ta kete sí a n ṣe àfiwé ìgbéyàwó nítorí kò sí ìgbéyàwó kan tó dàbí òmíràn.

Gómìnà ẹni tí ó sísọ lójú ọrọ yìí ni ilé ìjósìn (Anglican Communion) Church of the…			"
373,Health,"
			Àwọn ènìyàn márùn-dín-lọ́gọ́sàn án míràn tún ti ní ààrùn covid		. 
    
				Ilé-iṣẹ́ tó ń mójútó àjàkálẹ̀ ààrù ní orílẹ̀-èdè tún ti kéde pé ènìyàn márùn-dín-lọ́gọ́sàn àn míràn tún ti ní ààrùn covid.

Awọn eniyan marundin-lọgọsan yii jẹyọ lati ipinlẹ mọkanla-Lagos…			"
34,Business,"
			Ààrẹ Buhari Jíròrò Pẹ̀lu Àwọn Olùdókòwo		. 
    
				Nínú ìjíròrò pẹ̀lú àwọn olùdókòwò, Ààrẹ Buhari fi dá wọn lójú pé, ìdókòwò lórí gaasi ló jẹ Nàìjíríà lógún jù, nítorí  àwọn àǹfààní tó rọ̀ mọ.

Nigbati o n ba alakoso Total, Patrick Pouyanne sọrọ;…			"
159,Nigeria,"
			NSIP: Mínísítà ètò ọ̀rọ̀ ọmọnìyàn gbóríyìn fún ààrẹ Bùhárí		. 
    
				Mínísítà Nàìjíríà fún ètò ọ̀rọ̀ ọmọnìyàn,ìṣàkóso àjálù àti ìdàgbàsókè àwùjọ, Hajia Sadiya Umar Farouq,gbórínyìn fún ààrẹ Bùhárí fún àṣeyọrí ètò ìdánilókòwò àwùjọ àpapọ̀, (NSIP),ní ọjọ́…			"
20,World,"
			Orílẹ-èdè US Àti South Korea Tí Bèrè ìgbàràdì , pẹlú òhun Ìjà Ọkọ òfurufú		. 
    
				Orílẹ-èdè United States àti South Korea tí bèrè ìgbàràdì alásepọ̀ tí yóò bèrè ni ọjọ́ kejẹ títí dì ọjọ́ kẹjọ oṣù kẹwa ọdún 2022.

 

Igbaradi yìí wáyé lẹyìn gbà tí North Korea ṣe Ìfilọ́lẹ̀ ohun ìjà olóró ni Ọjọ́bọ̀, nigba ti ohun…			"
762,Nigeria,"
			Ẹgbẹ̀rún Márùn Ó Lé Díẹ Ọmọ Ẹgbẹ́ Òṣèlú APC Darapọ̀ Mọ́ Ẹgbẹ́ Òṣèlú PDP Ní Ìpínlẹ̀ Kogi		. 
    
				Ó lé ní Ẹgbẹ̀rún márùn Ọmọ Ẹgbẹ́ Òṣèlú APC tí wọn lọ darapọ̀ mọ́ ẹgbẹ́ oṣèlú alátakò PDP ní Ìpínlè Kogi báyìí.

Àwọn ọmọ ẹgbẹ́ òṣèlú APC ní ọjó Àìkú ní Avrugo àti wọ́ọ̀dù tó múlé tìwọn, ní agbègbè ìbílẹ̀ ìjọba Igalamela/Odolu ti ìpínlẹ…			"
187,Africa,"
			Àárẹ Gbéra Láti Durban, Ó Di Orílẹ̀-Èdè Nàìjíríà		. 
    
				Àárẹ Buhari gbéra sàsà láti orílẹ̀ èdè South Africa, ó fìlu Durban sílẹ̀; Abuja ló guń lẹ̀ sí, ní orílẹ̀-èdè Nàìjíríà. Pápá ọkọ̀ òfúrufú ti Shaka ló ti gbéra, ní déédé aago mókànlá.

Ààrẹ naa, ti o…			"
707,Nigeria,"
			Ìpínlẹ̀ Kwara Yóò Gbàlejò ọjà Káràkátà kẹsàn-án Nínú Osù Kejìlá.		. 
    
				Ààrẹ fún ẹgbẹ́ Káràkátà ní ìpínlẹ̀ Kwara, Alhaji Ọlalekan ṣe ìpolongo ìpalèmọ́ fún ọjá káràkátà ọlọdọdún èyí tí wón yóò Gbàlejò rẹ nínú ogúnjọ́ osù Kejìlá.

 

Èyí di mímọ̀ láti ẹnu ààrẹ ẹgbẹ́ náà nígbà tí ó ń bá àwọn oníròyìn…			"
820,World,"
			Àjọ Eléré Ìdárayá Àgbáyé Fi Orúkọ Tobi Amusan Léde Fún Àmìn Ẹ̀yẹ		. 
    
				Gbajúgbajà eléré ìdárayá obìnrin, Tobi Amusan ti wà lára àwọn márùn-ún tí wọ́n dábàá fún  àmìn ẹ̀yẹ eré ìdárayá fún àyájọ́ eré ìdárayá ti àgbáyé tí ó ń bọ̀ lọ́nà.

 

Amusan fa akọ yọ níbi eré…			"
902,Sport,"
			Ẹgbẹ́ agbábọ̀ọ̀lù Arsenal ti fi ìṣẹ̀kusẹ̀ ṣe Crystal palace lọ́wọ́ ní ìbẹ̀rẹ̀ ìdíje eré bọ́ọ̀lù…		. 
    
				Ẹgbẹ́ agbábọ̀ọ̀lù Arsenal so bẹ́ẹ̀, osi ribe o, won ni àrà tuntun làwọn gbé wá sí ìdíje Premier League lọ́tẹ̀ yí.



Arsenal na Crystal Palace ní àmì ayò méjì sodo. Wọ́n mi àwọ̀n Crystal palace lẹmeji, wọ́n da ẹgbẹ́ agbábọ̀ọ̀lù Crystal…			"
797,Nigeria,"
			Ọwọ́ tẹ Ọmọ Ìyá Méjì Àti Àwọn mẹ́rìnlélógún Míìràn Ní Ìlú Ìbàdàn – Àjọ EFCC		. 
    
				Oṣiṣẹ àjọ tó n gbógun ti iwa ibajẹ àti ṣíṣe owó ilu kumọ-kumọ, ti mu àwọn ọmọ ìyá méjì tí orúko wọn njẹ: Lateef Afeez Abiodun àti Lateef Abdullahi Olalekan pẹlu àwọn merinlelogun míràn fún jibiti orí ẹrọ ayélujára. 

Àwọn afurasi wọnyii…			"
400,Health,"
			Igbákejì ààrẹ Òsínbàjò ṣe ìfilọ́lẹ̀ Ilé -iṣẹ́ Ìlera Ní Ìlú Èkó		. 
    
				Ìgbakejì ààrẹ orílẹ̀ -èdè Nàìjíríà, Ọ̀jọ̀gbọ́n Yẹmí Ọ̀sínbàjò ní ọjọ́ ẹtì ṣe ìfilọ́lẹ̀ Ilé -Ìwòsàn Duchess International, ilé –iṣẹ́ ìlera tuntun lábẹ́ ẹgbẹ́ Àwọn ilé -–Ìwòsàn Reddington ní Ìlú Èkó.…			"
76,Entertainment,"
			Kini Idi Ti Dennis Se Yọ Ara Rẹ Kuro Ninu Idije AFCON- Eguavoen		. 
    
				Atamatase ikọ agbabọọlu orilẹ ede Naijiria Emmanuel Dennis yọ ara rẹ kuro ninu idije AFCON 2022 nitori pe ẹgbẹ agbabọọlu Watford ti halẹ mọ ọn.
Austin Eguavoen, oluṣakoso adele fun ikọ Super Eagles lo fi eyi han latari bi oruko Emmanuel ko…			"
592,Nigeria,"
			Ilé-iṣẹ́ alátagbà kò sí fún Títà- Mínísítà		. 
    
				Wọ́n ti sọ fún àwọn ọmọ ilé-ìgbìmọ̀ aláṣẹ ìjọba  àpapọ̀ ní Nàìjíríà pé ilé-iṣẹ́ alátagbà  Nàìjíríà, TCN, kò sí fún ìjọwọ́lọ́wọ́ gẹ́gẹ́ bí ó ṣe ń tàn káàkiri jákèjádò lórí ẹ̀rọ ìbáraẹnisọ̀rọ̀…			"
285,Health,"
			Ẹ máá fi ẹ̀tọ́ wa dùnwá		. 
    
				Awọn oṣiṣẹ eto ilera nipinlẹ Abia ni ana fi ẹhonu wọn han latari owo oṣu mejila wọn ti wọn ko san, ti won si n banujẹ wi pe ijọba ipinlẹ naa ti sọ igbimọ naa di ibi ibanujẹ, irora, ati iku.

Awọn oṣiṣẹ Igbimọ iṣakoso ile-iwosan  Ipinlẹ…			"
231,Entertainment,"
			Ògbóhùntarìgì olórin Amẹ́ríkà, Chris Brown kí Adéléké kú oríire		. 
    
				Gbajúgbajà olórin, Chris Brown ti kí Sẹnetọ Adeḿọ́lá Adélékè kú oríire fún àṣeyọrí àbájáde ìdìbò gómìnà ìpínlẹ̀ Ọ̀ṣun.

Akọrin naa fi aworan Adeleke sinu itan insitagiramu rẹ.…			"
868,Sport,"
			Ìkọ Àgbàbọ́ọ̀lù England Ṣubú Yakata Sọwọ́ Ìkọ Àgbàbọ́ọ̀lù Italy		. 
    
				Agbàbọ́ọ̀lù England pàdánù 1-0 sí ìkọ àgbàbọ́ọ̀lu Italy ni Milan, nínú ìdíje UEFA Nations League. Ìfìdí rẹmi yìí lò jawọn bọ̀ lórí akasọ kínní sì ipò ọwọ isalẹ nínú tábìlì akasọ.

 Giacomo Raspadori ló fà awọn yà ní San Siro ní iṣẹju…			"
57,World,"
			Àjọ Eléré Ìdárayá Àgbáyé Fi Orúkọ Tobi Amusan Léde Fún Àmìn Ẹ̀yẹ		. 
    
				Gbajúgbajà eléré ìdárayá obìnrin, Tobi Amusan ti wà lára àwọn márùn-ún tí wọ́n dábàá fún  àmìn ẹ̀yẹ eré ìdárayá fún àyájọ́ eré ìdárayá ti àgbáyé tí ó ń bọ̀ lọ́nà.

 

Amusan fa akọ yọ níbi eré…			"
58,Nigeria,"
			Ọ̀wọ́n Gógó Epo: Àjọ KWACCIMA Pé Ìpè Ìrànlọ́wọ́ Láti Ọ̀dọ̀ Ìjọba		. 
    
				Àjọ Kwara Chamber of Commerce, Industry, Mines and Agriculture (KWACCIMA) ti pe ìjọba àti ààrẹ Muhammad Buhari láti rí wí pé wọ́n wá nǹkan se sí ọ̀rọ̀ ọ̀wọ́n gógó epo pẹntiróòlù tó gbòde kan.

Gẹ́gẹ́ bí àtẹ̀jáde kan tí ààrẹ àjọ náà,…			"
683,Sport,"
			Nàìjíríà Gbégbá Orókè Nínú Eré Ìdárayá Ní Àgbáye		. 
    
				Ọdún 2022 jẹ́ ọdún málegbàgbé nínú ìtàn eré ìdárayá ní orílẹ̀ èdè Nàìjíríà, nígbà tí àwọn olùkópa rẹ̀ jáwé olúborí ní àgbáyé, eléyìí tí ó wáyé ní Eugene, Oregon, United State. Àti eré ìdárayá…			"
915,Sport,"
			Agbábọ́ọ́lù Orílẹ̀-èdè Egypt, Mohamed Salah gba àmì ẹ̀yẹ FWA  Ọdún yìí		. 
    
				Ẹgbẹ́ òǹkọ̀wé bọ́ọ́lù àfẹsẹ̀gbá ti fún Agbábọ́ọ́lù àgbáyé, ọmọ orílẹ̀-èdè Egypt tí ó tún jẹ́  agbábọ́ọ́lù fún Liverpool, Mohamed Salah ti gba àmì ẹ̀yẹ ọkùnrin agbábọ́ọ́lù  ọdún níbi ìdìbò ọdọọdún ti…			"
19,Entertainment,"
			Nigerian Idol 2022 mú olùdíje méje tó gbégbá orókè		. 
    
				Níbi àṣeyẹ jíjákulẹ̀ Nigerian idol ọdún 2022 , akọrin bìnrin kan,tí orúkọ rẹ̀ ń jẹ́ Debby ti jákulẹ̀.

Nibi aṣeyẹ jijakulẹ  ni ọjọ aiku,ọjọ kẹtadin-logun,Oṣu Kẹrin, gbogbo awọn oludije ti wọn wa fun jijakulẹ jijadu lati maa ja…			"
42,Africa,"
			Rwanda Bu Ẹnu Àtẹ́ Lu Bí DR Congo Se Rúfin Ojú Afẹ́fẹ́		. 
    
				Ìjọba Rwanda ti fi ẹ̀sùn kan Demlocratic Republic of Congo nípa rírú òfin ojú afẹ́fẹ́.

 

Ìròyìn fi hàn pé ọkọ̀ ogun ojú òfurufú DR Congo wọ orílẹ̀ èdè Rwanda.

 

Agbẹnusọ ìjọba orílẹ̀ èdè Rwanda,…			"
942,Sport,"
			AFCON 2021: Ikọ̀ Agbábọ́ọ̀lù Algeria Ti Kan Ìdín Nínú Iyọ̀ Nígbà Tí Equatorial Guinea…		. 
    
				Ìsòro tí ikọ̀ Algeria wà nínú rẹ̀ ní ìdíje AFCON 202̀̀1 kò kéré rárá pẹ̀lú bí wọ́n se jẹ̀yà lọ́wọ́ Equatorial Guniea nínú ìfẹsẹ̀wọnsẹ́ ọjọ́ Àìkú.

Esi ifẹsẹwọnsẹ yii ti mu ki Algeria wa ni isale tabili bayii. Ti wọn…			"
65,Entertainment,"
			Ààrùn Còrónà Ti Bẹ́ Sílẹ̀ Nínú Ikọ̀ Tottenham		. 
    
				Ìgbáradì  ikọ̀ agbábọ́ọ̀lù Tottenham fún àwọn ìfẹsẹ̀wọnsẹ̀ tí wọ́n ní ní àsìkò Kérésìmesì ti forí sópón nítorí ìbẹ́sílè ààrùn coronavirus nínú ikọ̀ náà.

Ọpọlọpọ agbabọọlu pẹlu osisẹ wọn ni esi ayẹwo wọn…			"
180,Africa,"
			Àwọn Onísòwò Ṣàgbékalẹ̀ Ohun èlò ibara-ẹni-sọrọ Tí yóò  Dènà àwọn Ajínigbé Ní  DR…		. 
    
				Àwọn obínrin onísòwò méji ní Democratic Republic ti Congo ti ṣe àgbékalẹ̀ ohun èlò ibanisọrọ alágbéká kan tí ó ṣe ìrànlọ́wọ́ fún líló ọkọ́ ayọkẹlẹ láìsí ewu

Ursula Ndombele ati Magalie Bueyasadila seda 'Hoja app'…			"
905,Sport,"
			Musa Kida ni yoo di Aare NBBF orílẹ̀-èdè Nàìjíríà.		. 
    
				Lẹ́yìn ìfẹsẹ̀múlẹ̀ àti ìtẹ̀wọ́gbà ìdìbò oṣù kínní tí ó wáyé ní ìlú Benin nípasẹ̀ àjọ tó mójútó àwọn ọ̀dọ́ àti Ìdàgbàsókè Eré-ìdáraya, Musa Kida yóò jẹ Alákóso Ẹgbẹ́ afọwọ́ gbá bọ́ọ̀lù oriĺlẹ̀-èdè…			"
202,Entertainment,"
			Ikọ̀  Super Eagles Yóò Pa Mohammed Salah Lẹ́nu Mọ́-JAY JAY OKOCHA		. 
    
				Agbabọọlu fun Super Eagles tẹlẹri, Austin Jay Jay Okocha, ti sọ pe ikọ agbabọọlu Super Eagles ti o n lọ fun idije Cameroon 2022 AFCON ni awọn ẹbun ati abuda ti o to lati kapa ikọ Farao ti Egypt ni idije  ti o ṣi isọri naa lọjọ Isẹgun, ni…			"
876,Sport,"
			Gbàjàbíàmílà Gbé Òsùbà Ràbàndẹ̀ fún Ọmọ Nàìjíríà Tó Gba Àmìn Ẹ̀yẹ Wúra		. 
    
				Gbàjàbíàmílà Gbé Òsùbà Ràbàndẹ̀ fún Ọmọ Nàìjíríà Tó Gba Àmìn Ẹ̀yẹ Wúrà

Olórí ile igbimo asofin agba, Fẹ́mi Gbàjàbíàmílà ti kí Tóbi Amúsàn kú oríre fún fífakoyọ jùlọ nínú ìdíje eré sísá oníbùsọ̀…			"
962,Sport,"
			Neymar Ti Ni Ifarapa Olosẹ Mẹjọ		. 
    
				Ọmọ agbabọọlu Brazil Neymar Jr. ti ni ipalara ligamenti ti eyi yoo si yọọ lẹgbẹ fun ọsẹ mẹjọ.

Neymar ti o jẹ ọmọ ọdun mokandinlogbọn (29) gba ipalara naa ninu idije pelu ikọ agbabọlu Saint Etienne ni ọjọ Aiku; leyi ti ikọ PSG si fi iya…			"
18,Business,"
			Ààrẹ Bùhárí ń bèèrè fún ìfọkàntán Lórí  ọwọ́ Àwọn ohun àlùmọ́ọ́nì		. 
    
				Mùhámmádù Bùhárí ti pàṣẹ fún Ààrẹ Artisanal Gold Mining Development Initiative (PAGMI) láti pèsè èsì oṣù mẹ́fà lórí owó ìdàgbàsókè ohun àlùmọ́nì,tí ó wà fún ìdíyelé  ìdókòwò.

Ero ngba eyi  ni lati rii…			"
54,Nigeria,"
			Ètò Ìdìbọ̀ Ọdún 2023: Teslim Folarin Ṣèlérí Láti Mú Ayípadà Bá ètò ẹ̀kọ́ àti Ọrọ̀ Ajé Ìpínlẹ̀ Ọ̀yọ́		. 
    
				Ẹni ti ì ṣe Oludije du ipò Gómìnà Ìpínlẹ̀ Ọ̀yọ́ labẹ àsìá ẹgbẹ́ òṣèlú All Progressive Congress (APC), Olóyè Teslim Kolawole Folarin ti jẹ kí o di mímọ pé ìṣèjọba òun yóò mú ìdàgbàsókè bá ètò ọrọ ajé Ìpínlè Ọ̀yọ́ tí òun ba jáwé olubori nínú…			"
